SQLDATE,EventCode,QuadClass,GoldsteinScale,AvgTone,NumArticles,ActionGeo_CountryCode,NumMentions,Contains14sub,Contains14
20201126,180,4,-9.0,-8.3969465648855,2,HK,2,1,0
20201127,180,4,-9.0,-7.08661417322835,10,HK,10,1,0
20201201,182,4,-9.5,-3.96570203644159,2,HK,2,1,0
20201203,181,4,-9.0,-11.8918918918919,6,HK,6,1,0
20201204,186,4,-10.0,-12.0,10,HK,10,1,0
20201207,180,4,-9.0,-5.91966173361523,2,HK,2,1,0
20201208,181,4,-9.0,-2.04081632653062,2,HK,2,1,0
20201209,186,4,-10.0,0.76335877862595,2,HK,2,1,0
20201210,180,4,-9.0,-6.47359454855196,1,HK,1,1,0
20201213,181,4,-9.0,-5.23076923076923,2,HK,2,1,0
20201216,180,4,-9.0,-9.478672985782,10,HK,10,1,0
20201218,180,4,-9.0,-20.0,10,HK,10,1,0
20201219,180,4,-9.0,-5.10585305105853,10,HK,20,1,1
20201221,1822,4,-9.0,-10.9109109109109,10,HK,10,1,0
20201223,181,4,-9.0,-6.31641086186541,1,HK,1,1,0
20201225,181,4,-9.0,-6.20915032679738,3,HK,3,1,0
20201230,181,4,-9.0,-7.69230769230769,2,HK,2,1,0
20201231,186,4,-10.0,0.87463556851312,5,HK,5,1,0
20210101,180,4,-9.0,4.32276657060519,10,HK,10,1,0
20210106,186,4,-10.0,-7.28155339805825,3,HK,3,1,0
20210107,1821,4,-9.0,-16.2162162162162,10,HK,10,1,0
20210108,1821,4,-9.0,-8.97155361050331,10,HK,10,1,0
20210109,180,4,-9.0,-2.32936078006501,10,HK,10,1,0
20210111,1821,4,-9.0,-4.94623655913979,6,HK,6,1,0
20210112,1821,4,-9.0,-3.85756676557864,6,HK,6,1,0
20210114,181,4,-9.0,-7.59668508287292,2,HK,2,1,0
20210119,182,4,-9.5,1.14285714285714,4,HK,4,1,0
20210120,180,4,-9.0,0.311041990668739,10,HK,10,1,0
20210122,186,4,-10.0,0.0,10,HK,10,1,0
20210124,182,4,-9.5,-2.43161094224924,4,HK,4,1,0
20210125,182,4,-9.5,-2.43161094224924,2,HK,2,1,0
20210127,180,4,-9.0,-10.8108108108108,10,HK,10,1,0
20210128,180,4,-9.0,-8.19165378670789,10,HK,10,1,0
20210202,180,4,-9.0,-2.10772833723653,8,HK,8,1,0
20210204,1822,4,-9.0,-3.55987055016181,6,HK,6,1,0
20210205,1822,4,-9.0,-3.93162393162393,2,HK,2,1,0
20210208,180,4,-9.0,-0.82730093071354,1,HK,1,1,0
20210213,181,4,-9.0,-3.06788511749347,1,HK,1,1,0
20210217,186,4,-10.0,-2.088772845953,9,HK,9,1,0
20210221,180,4,-9.0,-8.56573705179285,10,HK,10,1,0
20210222,180,4,-9.0,-3.49650349650349,8,HK,8,1,0
20210223,180,4,-9.0,-16.6666666666667,10,HK,10,1,0
20210227,182,4,-9.5,-9.75609756097561,10,HK,10,1,0
20210228,180,4,-9.0,-3.7948717948718,10,HK,10,1,0
20210301,180,4,-9.0,-7.0,10,HK,10,1,0
20210303,180,4,-9.0,-4.73186119873814,20,HK,20,1,1
20210304,181,4,-9.0,-5.97014925373134,5,HK,5,1,0
20210305,186,4,-10.0,-0.62240663900415,4,HK,4,1,0
20210308,1822,4,-9.0,-2.01037613488975,6,HK,6,1,0
20210310,1822,4,-9.0,-4.79041916167665,8,HK,8,1,0
20210311,181,4,-9.0,-6.12244897959184,6,HK,6,1,0
20210312,180,4,-9.0,-3.36633663366337,5,HK,5,1,0
20210313,1821,4,-9.0,-3.78006872852233,8,HK,8,1,0
20210314,1821,4,-9.0,-3.44827586206896,8,HK,8,1,0
20210316,180,4,-9.0,-6.36363636363637,10,HK,10,1,0
20210317,180,4,-9.0,-2.67857142857143,5,HK,5,1,0
20210318,180,4,-9.0,-12.5,10,HK,10,1,0
20210319,180,4,-9.0,-8.77659574468085,10,HK,10,1,0
20210322,181,4,-9.0,-7.88804071246819,2,HK,4,1,0
20210323,180,4,-9.0,-9.4339622641509,5,HK,5,1,0
20210324,180,4,-9.0,-2.30326295585412,10,HK,20,1,1
20210325,186,4,-10.0,5.52677029360968,2,HK,2,1,0
20210326,180,4,-9.0,-15.0,10,HK,10,1,0
20210330,180,4,-9.0,-6.50210716435882,10,HK,10,1,0
20210331,182,4,-9.5,-10.9090909090909,8,HK,8,1,0
20210401,180,4,-9.0,-2.11640211640211,8,HK,8,1,0
20210402,1821,4,-9.0,-5.82601755786114,2,HK,2,1,0
20210405,180,4,-9.0,0.16920473773266,10,HK,10,1,0
20210407,180,4,-9.0,-9.24657534246571,5,HK,5,1,0
20210408,1822,4,-9.0,-0.51679586563308,6,HK,6,1,0
20210411,1822,4,-9.0,-0.91954022988505,1,HK,1,1,0
20210413,180,4,-9.0,-5.99455040871934,10,HK,10,1,0
20210416,180,4,-9.0,-7.07269155206287,3,HK,3,1,0
20210420,180,4,-9.0,-8.1140350877193,2,HK,2,1,0
20210423,180,4,-9.0,-5.02092050209205,10,HK,10,1,0
20210503,182,4,-9.5,-10.8333333333333,1,HK,1,1,0
20210504,181,4,-9.0,-1.19904076738609,5,HK,5,1,0
20210506,186,4,-10.0,-0.26455026455026,10,HK,10,1,0
20210507,180,4,-9.0,-10.5105105105105,10,HK,10,1,0
20210511,180,4,-9.0,-9.76190476190479,10,HK,10,1,0
20210512,186,4,-10.0,-3.04568527918782,2,HK,2,1,0
20210513,182,4,-9.5,-16.1290322580645,10,HK,10,1,0
20210519,180,4,-9.0,-10.9874826147427,10,HK,10,1,0
20210520,181,4,-9.0,-5.36779324055666,1,HK,1,1,0
20210521,181,4,-9.0,-5.21042084168337,1,HK,1,1,0
20210523,1822,4,-9.0,-8.66141732283464,10,HK,10,1,0
20210524,1822,4,-9.0,-7.93650793650793,10,HK,10,1,0
20210525,181,4,-9.0,-0.85470085470086,1,HK,1,1,0
20210526,180,4,-9.0,-7.87119856887298,10,HK,10,1,0
20210530,1822,4,-9.0,-8.91959798994972,2,HK,2,1,0
20210531,1822,4,-9.0,-9.45454545454542,8,HK,8,1,0
20210601,181,4,-9.0,-7.99999999999999,2,HK,2,1,0
20210604,1822,4,-9.0,-4.8,6,HK,6,1,0
20210606,181,4,-9.0,-1.46412884333821,5,HK,5,1,0
20210609,1822,4,-9.0,-2.53164556962025,2,HK,2,1,0
20210610,186,4,-10.0,-0.96153846153846,8,HK,8,1,0
20210612,180,4,-9.0,-2.0979020979021,1,HK,1,1,0
20210613,183,4,-10.0,-6.89655172413793,10,HK,10,1,0
20210614,1822,4,-9.0,-3.30188679245283,2,HK,2,1,0
20210615,1822,4,-9.0,-0.96618357487923,10,HK,10,1,0
20210617,186,4,-10.0,-4.01606425702811,7,HK,7,1,0
20210618,186,4,-10.0,-4.27807486631016,10,HK,10,1,0
20210619,186,4,-10.0,-8.82352941176471,10,HK,10,1,0
20210620,186,4,-10.0,-5.12048192771084,10,HK,10,1,0
20210621,186,4,-10.0,-7.5,8,HK,8,1,0
20210622,180,4,-9.0,-8.04878048780488,4,HK,4,1,0
20210623,1822,4,-9.0,-3.54691075514874,10,HK,10,1,0
20210624,182,4,-9.5,-7.69230769230769,2,HK,2,1,0
20210625,186,4,-10.0,-4.10628019323672,10,HK,10,1,0
20210627,180,4,-9.0,-3.90625,10,HK,10,1,0
20210628,180,4,-9.0,-3.08641975308642,10,HK,10,1,0
20210629,1821,4,-9.0,-4.78547854785478,5,HK,5,1,0
20210630,180,4,-9.0,-5.08474576271187,4,HK,4,1,0
20210701,186,4,-10.0,-3.62903225806452,10,HK,10,1,0
20210702,1822,4,-9.0,-3.38983050847458,2,HK,2,1,0
20210703,180,4,-9.0,-5.53505535055351,4,HK,4,1,0
20210704,1823,4,-10.0,-13.1386861313868,10,HK,10,1,0
20210705,183,4,-10.0,-9.39597315436242,10,HK,10,1,0
20210706,180,4,-9.0,-5.54592720970537,8,HK,8,1,0
20210707,181,4,-9.0,-10.2439024390244,2,HK,2,1,0
20210708,182,4,-9.5,-6.59133709981167,1,HK,1,1,0
20210710,183,4,-10.0,-7.50750750750751,10,HK,10,1,0
20210712,183,4,-10.0,-6.16302186878728,10,HK,10,1,0
20210714,181,4,-9.0,0.763358778625951,6,HK,6,1,0
20210719,1821,4,-9.0,-7.14285714285715,10,HK,10,1,0
20210721,182,4,-9.5,-6.63507109004739,10,HK,10,1,0
20210723,180,4,-9.0,-9.89643268124278,5,HK,5,1,0
20210724,180,4,-9.0,-2.56147540983606,8,HK,8,1,0
20210725,1821,4,-9.0,0.0,2,HK,2,1,0
20210730,1822,4,-9.0,-1.92878338278932,2,HK,2,1,0
20210805,1822,4,-9.0,-5.75221238938054,6,HK,6,1,0
20210806,180,4,-9.0,0.0,5,HK,5,1,0
20210809,180,4,-9.0,-7.41482965931864,10,HK,10,1,0
20210811,180,4,-9.0,-14.6341463414634,10,HK,10,1,0
20210816,180,4,-9.0,-12.0,10,HK,10,1,0
20210819,180,4,-9.0,-12.1951219512195,10,HK,10,1,0
20210825,180,4,-9.0,-12.3674911660778,10,HK,10,1,0
20210826,186,4,-10.0,-1.84757505773672,2,HK,2,1,0
20210902,180,4,-9.0,-7.54310344827586,10,HK,10,1,0
20210903,180,4,-9.0,-21.2121212121212,10,HK,20,1,1
20210907,181,4,-9.0,-0.26246719160105,7,HK,7,1,0
20210908,180,4,-9.0,-11.5183246073298,3,HK,3,1,0
20210910,180,4,-9.0,-18.6046511627907,10,HK,10,1,0
20210912,180,4,-9.0,-5.39523212045169,2,HK,2,1,0
20210918,180,4,-9.0,-19.5121951219512,10,HK,10,1,0
20210919,180,4,-9.0,-5.22648083623694,8,HK,8,1,0
20210922,180,4,-9.0,1.48148148148148,2,HK,2,1,0
20210927,180,4,-9.0,-6.97278911564626,10,HK,10,1,0
20210929,181,4,-9.0,4.3778801843318,2,HK,2,1,0
20210930,183,4,-10.0,-6.27062706270627,10,HK,10,1,0
20211012,180,4,-9.0,-1.49139579349904,6,HK,6,1,0
20211013,182,4,-9.5,-4.81006843966745,9,HK,9,1,0
20211020,183,4,-10.0,-8.81226053639847,5,HK,5,1,0
20211021,182,4,-9.5,-9.35960591133001,5,HK,5,1,0
20211022,180,4,-9.0,-1.10803324099723,10,HK,10,1,0
20211023,180,4,-9.0,-1.41643059490085,10,HK,10,1,0
20211031,1822,4,-9.0,1.40845070422535,10,HK,10,1,0
20211105,180,4,-9.0,-4.40613026819924,1,HK,1,1,0
20211108,186,4,-10.0,-1.0648596321394,2,HK,2,1,0
20211109,186,4,-10.0,-0.91407678244972,2,HK,2,1,0
20211111,180,4,-9.0,-8.74035989717224,10,HK,10,1,0
20211115,186,4,-10.0,-6.75675675675675,10,HK,10,1,0
20211119,180,4,-9.0,-11.6216216216216,10,HK,10,1,0
20211122,182,4,-9.5,-2.70270270270271,5,HK,5,1,0
20211128,1821,4,-9.0,-3.09973045822102,2,HK,2,1,0
20211201,180,4,-9.0,-4.83870967741936,5,HK,5,1,0
20211203,180,4,-9.0,-3.31491712707182,1,HK,1,1,0
20211211,180,4,-9.0,-9.26275992438561,10,HK,10,1,0
20211212,180,4,-9.0,-4.71698113207547,2,HK,2,1,0
20211213,1832,4,-10.0,-7.46561886051081,8,HK,8,1,0
20211214,180,4,-9.0,-1.91637630662021,5,HK,5,1,0
20211215,1822,4,-9.0,-4.13080895008606,10,HK,10,1,0
20211216,182,4,-9.5,-7.77576853526221,10,HK,10,1,0
20211218,180,4,-9.0,-7.66129032258065,10,HK,10,1,0
20211219,180,4,-9.0,0.0,6,HK,6,1,0
20211221,1822,4,-9.0,-4.3179587831207,10,HK,10,1,0
20211223,180,4,-9.0,-8.40336134453782,2,HK,2,1,0
20211227,1821,4,-9.0,-5.18867924528298,10,HK,10,1,0
20211229,180,4,-9.0,-6.08695652173913,10,HK,10,1,0
20211230,180,4,-9.0,-7.82241014799155,10,HK,20,1,1
20211231,180,4,-9.0,-2.56410256410256,10,HK,10,1,0
20220104,180,4,-9.0,-4.35643564356436,10,HK,10,1,0
20220108,1821,4,-9.0,-10.8385328039327,20,HK,20,1,1
20220111,180,4,-9.0,-4.30839002267573,8,HK,8,1,0
20220113,180,4,-9.0,-7.50750750750751,5,HK,5,1,0
20220114,1822,4,-9.0,-2.99785867237687,5,HK,5,1,0
20220115,180,4,-9.0,-7.10900473933649,6,HK,6,1,0
20220119,180,4,-9.0,-6.87022900763359,5,HK,5,1,0
20220120,180,4,-9.0,-4.37262357414449,10,HK,10,1,0
20220121,1822,4,-9.0,-2.95857988165681,10,HK,10,1,0
20220122,1822,4,-9.0,-5.55555555555556,10,HK,10,1,0
20220127,180,4,-9.0,-2.97029702970297,10,HK,10,1,0
20220131,180,4,-9.0,-6.6017316017316,7,HK,7,1,0
20220208,1831,4,-10.0,-1.83823529411765,5,HK,5,1,0
20220209,180,4,-9.0,-5.18292682926829,6,HK,6,1,0
20220215,180,4,-9.0,-3.0241935483871,5,HK,5,1,0
20220219,181,4,-9.0,-0.55248618784531,1,HK,1,1,0
20220301,180,4,-9.0,-3.23325635103926,5,HK,5,1,0
20220302,186,4,-10.0,-6.27218934911242,2,HK,2,1,0
20220307,1821,4,-9.0,-9.50920245398769,10,HK,10,1,0
20220317,1822,4,-9.0,-0.15455950540958,10,HK,10,1,0
20220321,1821,4,-9.0,-14.516129032258,10,HK,10,1,0
20220323,180,4,-9.0,-12.8205128205128,10,HK,10,1,0
20220324,180,4,-9.0,-4.77178423236514,6,HK,6,1,0
20220328,180,4,-9.0,-7.16723549488055,8,HK,8,1,0
20220329,180,4,-9.0,-7.89473684210526,10,HK,10,1,0
20220331,1821,4,-9.0,-14.8148148148148,10,HK,10,1,0
20220404,182,4,-9.5,-5.42986425339367,5,HK,5,1,0
20220412,180,4,-9.0,-7.95306388526727,8,HK,8,1,0
20220414,181,4,-9.0,-4.0,8,HK,8,1,0
20220416,183,4,-10.0,-7.48663101604278,10,HK,10,1,0
20220427,182,4,-9.5,-0.9845288326301,10,HK,15,1,1
20220428,182,4,-9.5,-5.10948905109489,10,HK,10,1,0
20220429,182,4,-9.5,-0.875273522975929,10,HK,10,1,0
20220430,182,4,-9.5,-6.11961057023644,10,HK,10,1,0
20220502,180,4,-9.0,-4.53074433656958,8,HK,8,1,0
20220506,180,4,-9.0,-4.38356164383562,4,HK,4,1,0
20220507,180,4,-9.0,-4.31266846361186,5,HK,5,1,0
20220508,180,4,-9.0,-4.73773265651438,2,HK,2,1,0
20220509,180,4,-9.0,-2.11267605633803,1,HK,1,1,0
20220510,1822,4,-9.0,-6.70731707317074,1,HK,1,1,0
20220520,181,4,-9.0,0.68649885583524,4,HK,4,1,0
20220522,181,4,-9.0,-2.82220131702728,5,HK,5,1,0
20220523,181,4,-9.0,0.0,2,HK,2,1,0
20220526,180,4,-9.0,-12.0320855614973,10,HK,10,1,0
20220528,180,4,-9.0,-9.30232558139535,10,HK,10,1,0
20220608,186,4,-10.0,1.85185185185185,2,HK,2,1,0
20220609,180,4,-9.0,-3.73134328358209,3,HK,3,1,0
20220610,180,4,-9.0,-9.69230769230774,10,HK,10,1,0
20220614,180,4,-9.0,-9.76027397260279,5,HK,5,1,0
20220621,181,4,-9.0,-3.77358490566038,4,HK,4,1,0
20220623,180,4,-9.0,-2.6079869600652,6,HK,6,1,0
20220628,182,4,-9.5,-5.5765595463138,8,HK,8,1,0
20220630,180,4,-9.0,-3.56807511737089,6,HK,6,1,0
20220701,182,4,-9.5,-4.74183350895679,10,HK,10,1,0
20220704,181,4,-9.0,-5.4726368159204,10,HK,10,1,0
20220705,181,4,-9.0,-4.97803806734993,6,HK,6,1,0
20220708,180,4,-9.0,-2.61437908496732,10,HK,10,1,0
20220716,1822,4,-9.0,-4.60526315789473,2,HK,2,1,0
20220722,186,4,-10.0,2.75526742301459,4,HK,4,1,0
20220728,181,4,-9.0,1.25348189415042,10,HK,10,1,0
20220729,182,4,-9.5,-4.21139554087531,10,HK,10,1,0
20220731,182,4,-9.5,-3.9193083573487,6,HK,6,1,0
20220801,182,4,-9.5,-3.825404610103,6,HK,6,1,0
20220802,181,4,-9.0,-10.5263157894737,7,HK,7,1,0
20220803,186,4,-10.0,-2.29885057471265,6,HK,6,1,0
20220804,186,4,-10.0,-2.29885057471265,6,HK,6,1,0
20220808,186,4,-10.0,-0.0742942050519995,2,HK,2,1,0
20220811,1822,4,-9.0,-3.10077519379845,2,HK,2,1,0
20220814,182,4,-9.5,0.77279752704791,10,HK,10,1,0
20220815,180,4,-9.0,-21.9512195121951,5,HK,5,1,0
20220818,180,4,-9.0,0.0,10,HK,10,1,0
20220819,181,4,-9.0,-8.48708487084871,8,HK,8,1,0
20220820,181,4,-9.0,-9.41176470588236,7,HK,7,1,0
20220821,186,4,-10.0,1.00200400801603,3,HK,3,1,0
20220822,181,4,-9.0,-7.78588807785888,10,HK,10,1,0
20220828,182,4,-9.5,4.36893203883495,1,HK,1,1,0
20220831,180,4,-9.0,-8.55614973262032,10,HK,10,1,0
20220905,180,4,-9.0,-16.6666666666667,10,HK,10,1,0
20220911,180,4,-9.0,-9.09090909090909,10,HK,10,1,0
20220915,186,4,-10.0,-0.99667774086379,2,HK,2,1,0
20220916,182,4,-9.5,-10.8108108108108,5,HK,5,1,0
20220930,182,4,-9.5,-3.19148936170212,10,HK,10,1,0
20221001,182,4,-9.5,0.0,1,HK,1,1,0
20221002,1821,4,-9.0,-5.66343042071198,6,HK,6,1,0
20221005,180,4,-9.0,-4.24328147100424,2,HK,2,1,0
20221011,180,4,-9.0,-5.53191489361702,8,HK,8,1,0
20221017,182,4,-9.5,-6.73512262047676,16,HK,16,1,1
20221018,182,4,-9.5,-5.14018691588785,2,HK,2,1,0
20221019,182,4,-9.5,-4.95710650672483,4,HK,4,1,0
20221020,180,4,-9.0,-7.16981132075472,2,HK,2,1,0
20221021,186,4,-10.0,4.38695163104611,2,HK,2,1,0
20221023,180,4,-9.0,-9.3189964157706,1,HK,1,1,0
20221025,180,4,-9.0,-2.04081632653062,4,HK,4,1,0
20221027,186,4,-10.0,-2.15827338129496,5,HK,5,1,0
20221028,180,4,-9.0,-6.50069156293223,4,HK,4,1,0
20221101,182,4,-9.5,-2.84360189573459,2,HK,2,1,0
20221103,180,4,-9.0,-3.49013657056145,1,HK,1,1,0
20221104,1821,4,-9.0,-15.0,10,HK,10,1,0
20221117,180,4,-9.0,-6.58914728682171,10,HK,10,1,0
20221118,180,4,-9.0,-13.2530120481928,10,HK,10,1,0
20221127,180,4,-9.0,-5.22648083623694,8,HK,8,1,0
20221129,180,4,-9.0,-7.04225352112672,10,HK,10,1,0
20221130,186,4,-10.0,0.0,2,HK,2,1,0
20221205,1822,4,-9.0,-7.03125,10,HK,10,1,0
20221206,1821,4,-9.0,-6.0,10,HK,10,1,0
20221209,180,4,-9.0,-9.7560975609756,10,HK,10,1,0
20221210,181,4,-9.0,0.43859649122807,10,HK,10,1,0
20221212,1823,4,-10.0,-6.26381724392041,4,HK,4,1,0
20221213,182,4,-9.5,-12.0359955005625,10,HK,10,1,0
20221214,180,4,-9.0,-1.85185185185185,4,HK,4,1,0
20221215,180,4,-9.0,-5.97014925373134,7,HK,7,1,0
20221216,181,4,-9.0,-2.11397058823529,10,HK,10,1,0
20221218,180,4,-9.0,-4.4776119402985,8,HK,8,1,0
20221219,181,4,-9.0,-7.63358778625954,10,HK,10,1,0
20230103,1821,4,-9.0,-2.56916996047431,10,HK,10,1,0
20230104,180,4,-9.0,-13.3333333333334,10,HK,10,1,0
20230109,1821,4,-9.0,-4.46880269814503,4,HK,4,1,0
20230125,180,4,-9.0,-9.9494097807757,6,HK,6,1,0
20230126,1821,4,-9.0,-13.6546184738956,8,HK,8,1,0
20230210,182,4,-9.5,-6.85185185185185,10,HK,10,1,0
20230212,1822,4,-9.0,0.37174721189591,5,HK,5,1,0
20230215,180,4,-9.0,-5.02092050209205,2,HK,2,1,0
20230217,181,4,-9.0,-2.32558139534884,2,HK,2,1,0
20230218,180,4,-9.0,-5.57903634826712,4,HK,4,1,0
20230219,180,4,-9.0,5.55555555555555,2,HK,2,1,0
20230221,180,4,-9.0,-14.8648648648648,10,HK,10,1,0
20230222,180,4,-9.0,-8.47457627118644,8,HK,8,1,0
20230224,182,4,-9.5,-3.74531835205992,10,HK,10,1,0
20230225,186,4,-10.0,-6.07734806629834,10,HK,10,1,0
20230226,186,4,-10.0,-1.3953488372093,10,HK,10,1,0
20230228,186,4,-10.0,-5.35714285714285,10,HK,10,1,0
20230305,1821,4,-9.0,-7.43243243243243,6,HK,6,1,0
20230306,1821,4,-9.0,-8.10810810810811,10,HK,10,1,0
20230307,1821,4,-9.0,-8.91891891891891,10,HK,10,1,0
20230310,1821,4,-9.0,-7.83783783783787,2,HK,2,1,0
20230313,180,4,-9.0,4.76190476190477,4,HK,4,1,0
20230315,1821,4,-9.0,-10.840108401084,5,HK,5,1,0
20230316,1821,4,-9.0,-5.48780487804878,20,HK,20,1,1
20230317,1821,4,-9.0,-7.66871165644171,10,HK,10,1,0
20230318,1821,4,-9.0,-11.2994350282485,10,HK,10,1,0
20230319,1821,4,-9.0,-4.30327868852459,8,HK,8,1,0
20230324,186,4,-10.0,-0.79365079365079,4,HK,4,1,0
20230326,1821,4,-9.0,-11.178247734139,10,HK,20,1,1
20230328,180,4,-9.0,-19.4444444444444,10,HK,10,1,0
20230330,180,4,-9.0,-6.0702875399361,10,HK,10,1,0
20230331,1821,4,-9.0,-5.76323987538941,8,HK,8,1,0
20230403,186,4,-10.0,-1.74563591022444,10,HK,10,1,0
20230404,1821,4,-9.0,-7.44466800804829,8,HK,8,1,0
20230408,181,4,-9.0,-7.9646017699115,4,HK,4,1,0
20230414,181,4,-9.0,-2.48287671232876,3,HK,3,1,0
20230416,1821,4,-9.0,-7.66550522648084,10,HK,10,1,0
20230417,1821,4,-9.0,-11.0294117647059,10,HK,20,1,1
20230418,1821,4,-9.0,-11.6040955631399,10,HK,10,1,0
20230419,180,4,-9.0,-8.29787234042551,5,HK,5,1,0
20230422,180,4,-9.0,-5.02450980392157,2,HK,2,1,0
20230424,180,4,-9.0,-7.6041038020519,5,HK,5,1,0
20230426,1821,4,-9.0,-4.1343669250646,10,HK,10,1,0
20230427,1821,4,-9.0,-5.99250936329588,100,HK,100,1,1
20230429,180,4,-9.0,-5.41436464088397,7,HK,7,1,0
20230501,182,4,-9.5,-1.54241645244216,4,HK,4,1,0
20230503,1821,4,-9.0,-12.7701375245579,20,HK,20,1,1
20230505,186,4,-10.0,1.81818181818182,2,HK,2,1,0
20230511,185,4,-8.0,-8.48056537102473,5,HK,5,1,0
20230516,180,4,-9.0,-23.5294117647059,10,HK,10,1,0
20230519,186,4,-10.0,1.73913043478261,10,HK,10,1,0
20230521,180,4,-9.0,-4.65686274509804,4,HK,4,1,0
20230522,181,4,-9.0,-2.67737617135207,6,HK,6,1,0
20230523,186,4,-10.0,3.6319612590799,2,HK,2,1,0
